name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,rotYaxis,scale
Small Mountain,3,WOD_Mountain_Brown_04,837,434,6,9,8370643409,Ephesus,837.046875,-434.9296875,-87,0.64
Small Mountain,3,WOD_Mountain_Brown_08,882,426,96,47,8829642647,Ephesus,882.75,-426.6328125,23,0.68
Small Mountain,3,WOD_Mountain_Brown_09,839,442,3,64,8390344264,Ephesus,839.0234375,-442.5,165,0.53
Small Mountain,3,WOD_Mountain_Brown_03,832,461,86,51,8328646151,Ephesus,832.671875,-461.6015625,81,0.52
Small Mountain,3,WOD_Mountain_Brown_01,894,441,68,24,8946844124,Ephesus,894.53125,-441.8125,40,0.53
Small Mountain,3,WOD_Mountain_Brown_05,921,432,47,47,9214743247,Ephesus,921.3671875,-432.6328125,41,0.55
Small Mountain,3,WOD_Mountain_Brown_05,843,471,58,45,8435847145,Ephesus,843.453125,-471.6484375,-107,0.64
Small Mountain,3,WOD_Mountain_Brown_09,904,452,17,100,90417452100,Ephesus,904.1328125,-452.21875,-100,0.74
Small Mountain,3,WOD_Mountain_Brown_06,917,466,69,125,91769466125,Ephesus,917.5390625,-466.0234375,-41,0.75
Small Mountain,3,WOD_Mountain_Brown_02,868,447,61,38,8686144738,Ephesus,868.4765625,-447.703125,-121,0.72
Small Mountain,3,WOD_Mountain_Brown_09,857,460,118,110,857118460110,Ephesus,857.921875,-460.140625,1,0.75
Small Mountain,3,WOD_Mountain_Brown_01,834,438,105,19,83410543819,Ephesus,834.8203125,-438.8515625,-86,0.56
Small Mountain,3,WOD_Mountain_Brown_02,867,464,28,78,8672846478,Ephesus,867.21875,-464.390625,166,0.62
Small Mountain,3,WOD_Mountain_Brown_09,833,451,108,114,833108451114,Ephesus,833.84375,-451.109375,-86,0.53
Small Mountain,3,WOD_Mountain_Brown_08,814,436,5,64,8140543664,Ephesus,814.0390625,-436.5,11,0.57
Small Mountain,3,WOD_Mountain_Brown_06,888,455,124,65,88812445565,Ephesus,888.96875,-455.4921875,42,0.75
Small Mountain,3,WOD_Mountain_Brown_06,904,460,83,73,9048346073,Ephesus,904.6484375,-460.4296875,-63,0.71
Small Mountain,3,WOD_Mountain_Brown_02,918,468,90,63,9189046863,Ephesus,918.703125,-468.5078125,47,0.74
Small Mountain,3,WOD_Mountain_Brown_09,848,467,122,86,84812246786,Ephesus,848.953125,-467.328125,-154,0.58
Small Mountain,3,WOD_Mountain_Brown_06,914,453,124,82,91412445382,Ephesus,914.96875,-453.359375,84,0.58
Small Mountain,3,WOD_Mountain_Brown_07,904,448,76,49,9047644849,Ephesus,904.59375,-448.6171875,-89,0.54
Small Mountain,3,WOD_Mountain_Brown_08,876,430,4,23,8760443023,Ephesus,876.03125,-430.8203125,26,0.52
Small Mountain,3,WOD_Mountain_Brown_06,855,462,17,114,85517462114,Ephesus,855.1328125,-462.109375,153,0.72
Small Mountain,3,WOD_Mountain_Brown_09,879,462,32,108,87932462108,Ephesus,879.25,-462.15625,-26,0.72
Small Mountain,3,WOD_Mountain_Brown_08,894,442,108,120,894108442120,Ephesus,894.84375,-442.0625,99,0.5
Small Mountain,3,WOD_Mountain_Brown_03,848,435,86,44,8488643544,Ephesus,848.671875,-435.65625,116,0.71
Small Mountain,3,WOD_Mountain_Brown_06,884,470,90,87,8849047087,Ephesus,884.703125,-470.3203125,170,0.54
Small Mountain,3,WOD_Mountain_Brown_01,918,463,6,128,91806463128,Ephesus,918.046875,-463,11,0.73
Small Mountain,3,WOD_Mountain_Brown_04,886,426,4,67,8860442667,Ephesus,886.03125,-426.4765625,75,0.61
Small Mountain,3,WOD_Mountain_Brown_05,920,464,99,12,9209946412,Ephesus,920.7734375,-464.90625,-133,0.6
Small Mountain,3,WOD_Mountain_Brown_03,835,448,42,18,8354244818,Ephesus,835.328125,-448.859375,-43,0.55
Small Mountain,3,WOD_Mountain_Brown_01,879,451,14,47,8791445147,Ephesus,879.109375,-451.6328125,-102,0.51
