fid,name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,climate,color,sink
75774,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_05,120,264,1205626426,56,26,Betony,120.4375,-264.796875,-62,Temperate Woodlands,LightGray,0.5
75530,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_01,117,268,11775268115,75,115,Betony,117.5859375,-268.1015625,180,Temperate Woodlands,LightGray,0.5
75832,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_04,117,269,1177126965,71,65,Betony,117.5546875,-269.4921875,55,Temperate Woodlands,LightGray,0.5
75708,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_05,120,256,1206825615,68,15,Betony,120.53125,-256.8828125,-85,Temperate Woodlands,LightGray,0.5
75513,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,122,259,1226925915,69,15,Betony,122.5390625,-259.8828125,100,Temperate Woodlands,LightGray,0.5
75602,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,110,262,11085262112,85,112,Betony,110.6640625,-262.125,-62,Temperate Woodlands,LightGray,0.5
75815,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_07,130,261,1309026151,90,51,Betony,130.703125,-261.6015625,-68,Temperate Woodlands,LightGray,0.5
75847,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,111,261,1115426127,54,27,Betony,111.421875,-261.7890625,-50,Temperate Woodlands,LightGray,0.5
75534,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_11,122,259,12244259126,44,126,Betony,122.34375,-259.015625,24,Temperate Woodlands,LightGray,0.5
75537,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_04,115,258,1156325846,63,46,Betony,115.4921875,-258.640625,178,Temperate Woodlands,LightGray,0.5
75796,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,116,254,11612625493,126,93,Betony,116.984375,-254.2734375,76,Temperate Woodlands,LightGray,0.5
75710,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_07,115,257,1150225784,2,84,Betony,115.015625,-257.34375,138,Temperate Woodlands,LightGray,0.5
75787,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_11,126,255,12611625510,116,10,Betony,126.90625,-255.921875,-34,Temperate Woodlands,LightGray,0.5
75771,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,130,258,13034258110,34,110,Betony,130.265625,-258.140625,99,Temperate Woodlands,LightGray,0.5
75572,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_07,122,268,1227526880,75,80,Betony,122.5859375,-268.375,-17,Temperate Woodlands,LightGray,0.5
75640,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,110,269,11010526998,105,98,Betony,110.8203125,-269.234375,-136,Temperate Woodlands,LightGray,0.5
75586,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,125,259,12511025978,110,78,Betony,125.859375,-259.390625,-5,Temperate Woodlands,LightGray,0.5
75616,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,127,258,127101258107,101,107,Betony,127.7890625,-258.1640625,109,Temperate Woodlands,LightGray,0.5
75552,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_07,121,263,1210226375,2,75,Betony,121.015625,-263.4140625,-99,Temperate Woodlands,LightGray,0.5
75650,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_08,113,260,11317260116,17,116,Betony,113.1328125,-260.09375,163,Temperate Woodlands,LightGray,0.5
75607,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_09,130,257,1306825738,68,38,Betony,130.53125,-257.703125,180,Temperate Woodlands,LightGray,0.5
75608,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_01,121,269,1218526998,85,98,Betony,121.6640625,-269.234375,-120,Temperate Woodlands,LightGray,0.5
75637,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_04,111,258,1114125818,41,18,Betony,111.3203125,-258.859375,140,Temperate Woodlands,LightGray,0.5
75621,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,118,255,1182125538,21,38,Betony,118.1640625,-255.703125,127,Temperate Woodlands,LightGray,0.5
75784,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_08,130,256,1301025684,10,84,Betony,130.078125,-256.34375,135,Temperate Woodlands,LightGray,0.5
75694,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,132,259,1324025994,40,94,Betony,132.3125,-259.265625,-18,Temperate Woodlands,LightGray,0.5
75725,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,120,261,1207226197,72,97,Betony,120.5625,-261.2421875,54,Temperate Woodlands,LightGray,0.5
75745,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,131,256,1316925647,69,47,Betony,131.5390625,-256.6328125,-137,Temperate Woodlands,LightGray,0.5
75780,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_03,114,259,1149125992,91,92,Betony,114.7109375,-259.28125,-54,Temperate Woodlands,LightGray,0.5
75571,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_05,130,261,13038261111,38,111,Betony,130.296875,-261.1328125,-156,Temperate Woodlands,LightGray,0.5
75813,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_05,118,259,11810025909,100,9,Betony,118.78125,-259.9296875,-73,Temperate Woodlands,LightGray,0.5
75559,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_07,118,255,1182025557,20,57,Betony,118.15625,-255.5546875,-159,Temperate Woodlands,LightGray,0.5
75798,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,118,271,11813271102,13,102,Betony,118.1015625,-271.203125,152,Temperate Woodlands,LightGray,0.5
75567,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_08,115,255,1159425521,94,21,Betony,115.734375,-255.8359375,20,Temperate Woodlands,LightGray,0.5
75646,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_01,126,260,12612426005,124,5,Betony,126.96875,-260.9609375,140,Temperate Woodlands,LightGray,0.5
75560,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,119,262,11912826262,128,62,Betony,120,-262.515625,79,Temperate Woodlands,LightGray,0.5
75555,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,114,262,11435262119,35,119,Betony,114.2734375,-262.0703125,-16,Temperate Woodlands,LightGray,0.5
75655,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_04,121,261,1215626124,56,24,Betony,121.4375,-261.8125,-28,Temperate Woodlands,LightGray,0.5
75679,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,130,256,1302925628,29,28,Betony,130.2265625,-256.78125,-112,Temperate Woodlands,LightGray,0.5
75573,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_08,126,261,12694261102,94,102,Betony,126.734375,-261.203125,132,Temperate Woodlands,LightGray,0.5
75830,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,116,257,11612325776,123,76,Betony,116.9609375,-257.40625,158,Temperate Woodlands,LightGray,0.5
75557,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,124,265,1249526514,95,14,Betony,124.7421875,-265.890625,100,Temperate Woodlands,LightGray,0.5
75529,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_10,118,259,1184225977,42,77,Betony,118.328125,-259.3984375,-151,Temperate Woodlands,LightGray,0.5
75765,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,129,262,12912126277,121,77,Betony,129.9453125,-262.3984375,178,Temperate Woodlands,LightGray,0.5
75794,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_08,122,259,1221825927,18,27,Betony,122.140625,-259.7890625,-37,Temperate Woodlands,LightGray,0.5
75719,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_06,127,255,1270625580,6,80,Betony,127.046875,-255.375,162,Temperate Woodlands,LightGray,0.5
75840,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_07,124,257,1245725739,57,39,Betony,124.4453125,-257.6953125,-147,Temperate Woodlands,LightGray,0.5
75536,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,128,257,1284825714,48,14,Betony,128.375,-257.890625,37,Temperate Woodlands,LightGray,0.5
75598,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_04,111,264,1119226477,92,77,Betony,111.71875,-264.3984375,144,Temperate Woodlands,LightGray,0.5
75785,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_09,118,264,11868264109,68,109,Betony,118.53125,-264.1484375,-16,Temperate Woodlands,LightGray,0.5
75617,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,112,265,11211926505,119,5,Betony,112.9296875,-265.9609375,-62,Temperate Woodlands,LightGray,0.5
75535,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,119,259,1190725954,7,54,Betony,119.0546875,-259.578125,-178,Temperate Woodlands,LightGray,0.5
75746,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,110,265,1102326579,23,79,Betony,110.1796875,-265.3828125,74,Temperate Woodlands,LightGray,0.5
75659,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,115,265,1152726514,27,14,Betony,115.2109375,-265.890625,-130,Temperate Woodlands,LightGray,0.5
75701,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,116,259,1166325997,63,97,Betony,116.4921875,-259.2421875,-109,Temperate Woodlands,LightGray,0.5
75541,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,119,254,1191525404,15,4,Betony,119.1171875,-254.96875,148,Temperate Woodlands,LightGray,0.5
75741,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_04,125,264,1254926486,49,86,Betony,125.3828125,-264.328125,-88,Temperate Woodlands,LightGray,0.5
75759,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_08,133,260,13312326026,123,26,Betony,133.9609375,-260.796875,-10,Temperate Woodlands,LightGray,0.5
75548,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_01,119,266,11942266112,42,112,Betony,119.328125,-266.125,16,Temperate Woodlands,LightGray,0.5
75506,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,129,259,12979259120,79,120,Betony,129.6171875,-259.0625,-163,Temperate Woodlands,LightGray,0.5
75609,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_02,118,255,11811525549,115,49,Betony,118.8984375,-255.6171875,5,Temperate Woodlands,LightGray,0.5
75643,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,115,253,11549253101,49,101,Betony,115.3828125,-253.2109375,118,Temperate Woodlands,LightGray,0.5
75514,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_05,119,260,1194126080,41,80,Betony,119.3203125,-260.375,9,Temperate Woodlands,LightGray,0.5
75662,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_06,122,267,12212226782,122,82,Betony,122.953125,-267.359375,115,Temperate Woodlands,LightGray,0.5
75836,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_10,115,266,11510126691,101,91,Betony,115.7890625,-266.2890625,-2,Temperate Woodlands,LightGray,0.5
75577,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,114,258,1142225883,22,83,Betony,114.171875,-258.3515625,144,Temperate Woodlands,LightGray,0.5
75812,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_04,122,256,1224625607,46,7,Betony,122.359375,-256.9453125,-58,Temperate Woodlands,LightGray,0.5
75735,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_08,111,273,1115827342,58,42,Betony,111.453125,-273.671875,59,Temperate Woodlands,LightGray,0.5
75843,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_10,121,254,1217725414,77,14,Betony,121.6015625,-254.890625,68,Temperate Woodlands,LightGray,0.5
75644,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_06,128,260,1283626087,36,87,Betony,128.28125,-260.3203125,-169,Temperate Woodlands,LightGray,0.5
75698,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_06,126,258,1266225833,62,33,Betony,126.484375,-258.7421875,-127,Temperate Woodlands,LightGray,0.5
75846,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,120,256,1208225685,82,85,Betony,120.640625,-256.3359375,15,Temperate Woodlands,LightGray,0.5
75717,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_03,124,265,12454265107,54,107,Betony,124.421875,-265.1640625,84,Temperate Woodlands,LightGray,0.5
75685,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_08,132,256,1323625690,36,90,Betony,132.28125,-256.296875,-96,Temperate Woodlands,LightGray,0.5
75778,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_10,125,262,1257626206,76,6,Betony,125.59375,-262.953125,-13,Temperate Woodlands,LightGray,0.5
75656,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_07,119,259,1193225931,32,31,Betony,119.25,-259.7578125,-79,Temperate Woodlands,LightGray,0.5
75676,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_05,116,254,116118254108,118,108,Betony,116.921875,-254.15625,-135,Temperate Woodlands,LightGray,0.5
75791,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_05,113,266,1134526686,45,86,Betony,113.3515625,-266.328125,146,Temperate Woodlands,LightGray,0.5
75773,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_04,123,258,1235625892,56,92,Betony,123.4375,-258.28125,-93,Temperate Woodlands,LightGray,0.5
75556,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,127,261,12710126110,101,10,Betony,127.7890625,-261.921875,-108,Temperate Woodlands,LightGray,0.5
75525,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_04,112,263,11211526344,115,44,Betony,112.8984375,-263.65625,145,Temperate Woodlands,LightGray,0.5
75805,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,118,271,118100271107,100,107,Betony,118.78125,-271.1640625,-39,Temperate Woodlands,LightGray,0.5
75739,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,120,266,1202926650,29,50,Betony,120.2265625,-266.609375,-155,Temperate Woodlands,LightGray,0.5
75733,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_05,125,261,1251926196,19,96,Betony,125.1484375,-261.25,14,Temperate Woodlands,LightGray,0.5
75553,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_10,127,259,1273225970,32,70,Betony,127.25,-259.453125,52,Temperate Woodlands,LightGray,0.5
75562,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,116,264,1166326473,63,73,Betony,116.4921875,-264.4296875,-122,Temperate Woodlands,LightGray,0.5
75682,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_05,125,264,1259926418,99,18,Betony,125.7734375,-264.859375,-123,Temperate Woodlands,LightGray,0.5
75722,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_09,115,260,11514260101,14,101,Betony,115.109375,-260.2109375,75,Temperate Woodlands,LightGray,0.5
75672,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_11,116,272,1161227243,12,43,Betony,116.09375,-272.6640625,111,Temperate Woodlands,LightGray,0.5
75816,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_09,115,271,1158627116,86,16,Betony,115.671875,-271.875,-144,Temperate Woodlands,LightGray,0.5
75713,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_10,123,259,123112259121,112,121,Betony,123.875,-259.0546875,15,Temperate Woodlands,LightGray,0.5
75740,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_03,122,257,12212725706,127,6,Betony,122.9921875,-257.953125,19,Temperate Woodlands,LightGray,0.5
75543,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,130,258,13004258111,4,111,Betony,130.03125,-258.1328125,135,Temperate Woodlands,LightGray,0.5
75709,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_06,131,257,1318925707,89,7,Betony,131.6953125,-257.9453125,-105,Temperate Woodlands,LightGray,0.5
75716,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,118,257,1188625717,86,17,Betony,118.671875,-257.8671875,99,Temperate Woodlands,LightGray,0.5
75579,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_05,127,253,1275825321,58,21,Betony,127.453125,-253.8359375,10,Temperate Woodlands,LightGray,0.5
75727,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_06,122,268,1229026894,90,94,Betony,122.703125,-268.265625,-160,Temperate Woodlands,LightGray,0.5
75517,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,115,256,11592256116,92,116,Betony,115.71875,-256.09375,-150,Temperate Woodlands,LightGray,0.5
75817,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_10,125,265,12570265127,70,127,Betony,125.546875,-265.0078125,78,Temperate Woodlands,LightGray,0.5
75786,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_10,120,263,1209326309,93,9,Betony,120.7265625,-263.9296875,-62,Temperate Woodlands,LightGray,0.5
75825,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,116,259,11611425909,114,9,Betony,116.890625,-259.9296875,-37,Temperate Woodlands,LightGray,0.5
75788,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_12,116,264,11612726444,127,44,Betony,116.9921875,-264.65625,-54,Temperate Woodlands,LightGray,0.5
75808,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_07,114,262,1144726291,47,91,Betony,114.3671875,-262.2890625,-129,Temperate Woodlands,LightGray,0.5
75705,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_09,130,258,1307925821,79,21,Betony,130.6171875,-258.8359375,180,Temperate Woodlands,LightGray,0.5
75728,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_07,116,260,1161826090,18,90,Betony,116.140625,-260.296875,95,Temperate Woodlands,LightGray,0.5
75524,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,115,255,11563255115,63,115,Betony,115.4921875,-255.1015625,104,Temperate Woodlands,LightGray,0.5
75523,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,125,261,12504261112,4,112,Betony,125.03125,-261.125,-40,Temperate Woodlands,LightGray,0.5
75594,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_07,122,256,122105256109,105,109,Betony,122.8203125,-256.1484375,-2,Temperate Woodlands,LightGray,0.5
75750,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_07,119,269,11910626945,106,45,Betony,119.828125,-269.6484375,-83,Temperate Woodlands,LightGray,0.5
75549,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_03,113,262,11369262111,69,111,Betony,113.5390625,-262.1328125,159,Temperate Woodlands,LightGray,0.5
75751,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_09,125,264,1255826453,58,53,Betony,125.453125,-264.5859375,118,Temperate Woodlands,LightGray,0.5
75729,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_09,130,255,1307925538,79,38,Betony,130.6171875,-255.703125,37,Temperate Woodlands,LightGray,0.5
75772,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_03,113,269,1136726998,67,98,Betony,113.5234375,-269.234375,-27,Temperate Woodlands,LightGray,0.5
75697,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_04,127,254,1271325451,13,51,Betony,127.1015625,-254.6015625,144,Temperate Woodlands,LightGray,0.5
75810,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,130,259,13061259112,61,112,Betony,130.4765625,-259.125,15,Temperate Woodlands,LightGray,0.5
75712,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_09,121,256,12164256101,64,101,Betony,121.5,-256.2109375,-126,Temperate Woodlands,LightGray,0.5
75789,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,117,254,1173125416,31,16,Betony,117.2421875,-254.875,125,Temperate Woodlands,LightGray,0.5
75724,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,128,254,1288425409,84,9,Betony,128.65625,-254.9296875,70,Ocean,LightGray,0.5
75618,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,119,266,1197026695,70,95,Betony,119.546875,-266.2578125,159,Temperate Woodlands,LightGray,0.5
75768,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_07,119,266,11961266104,61,104,Betony,119.4765625,-266.1875,-115,Temperate Woodlands,LightGray,0.5
75505,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_03,116,266,1169326651,93,51,Betony,116.7265625,-266.6015625,88,Temperate Woodlands,LightGray,0.5
75699,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,128,261,1283726127,37,27,Betony,128.2890625,-261.7890625,-138,Temperate Woodlands,LightGray,0.5
75574,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_09,109,260,10986260113,86,113,Betony,109.671875,-260.1171875,31,Temperate Woodlands,LightGray,0.5
75642,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,110,259,1105425964,54,64,Betony,110.421875,-259.5,56,Temperate Woodlands,LightGray,0.5
75680,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,109,261,109122261109,122,109,Betony,109.953125,-261.1484375,102,Temperate Woodlands,LightGray,0.5
75663,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_08,130,258,13019258119,19,119,Betony,130.1484375,-258.0703125,9,Temperate Woodlands,LightGray,0.5
75738,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,130,258,1308125894,81,94,Betony,130.6328125,-258.265625,47,Temperate Woodlands,LightGray,0.5
75590,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_10,111,261,1116926121,69,21,Betony,111.5390625,-261.8359375,54,Temperate Woodlands,LightGray,0.5
75544,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_04,120,259,1202825997,28,97,Betony,120.21875,-259.2421875,44,Temperate Woodlands,LightGray,0.5
75732,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_02,113,260,11311426061,114,61,Betony,113.890625,-260.5234375,177,Temperate Woodlands,LightGray,0.5
75603,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,125,262,12582262122,82,122,Betony,125.640625,-262.046875,16,Temperate Woodlands,LightGray,0.5
75510,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_04,118,259,11811425906,114,6,Betony,118.890625,-259.953125,-102,Temperate Woodlands,LightGray,0.5
75626,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_07,116,272,11674272105,74,105,Betony,116.578125,-272.1796875,-31,Temperate Woodlands,LightGray,0.5
75600,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_06,110,269,11089269102,89,102,Betony,110.6953125,-269.203125,50,Temperate Woodlands,LightGray,0.5
75653,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,128,255,12811425512,114,12,Betony,128.890625,-255.90625,69,Temperate Woodlands,LightGray,0.5
75648,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_05,130,256,1309325639,93,39,Betony,130.7265625,-256.6953125,-35,Temperate Woodlands,LightGray,0.5
75837,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_02,120,258,12012725812,127,12,Betony,120.9921875,-258.90625,-152,Temperate Woodlands,LightGray,0.5
75823,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_09,123,255,123108255118,108,118,Betony,123.84375,-255.078125,-9,Temperate Woodlands,LightGray,0.5
75758,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_07,112,266,112109266119,109,119,Betony,112.8515625,-266.0703125,-93,Temperate Woodlands,LightGray,0.5
75585,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,121,253,12187253126,87,126,Betony,121.6796875,-253.015625,153,Temperate Woodlands,LightGray,0.5
75749,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_06,122,257,12258257121,58,121,Betony,122.453125,-257.0546875,-142,Temperate Woodlands,LightGray,0.5
75539,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_08,126,253,1265225315,52,15,Betony,126.40625,-253.8828125,122,Temperate Woodlands,LightGray,0.5
75835,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_08,118,261,1186726177,67,77,Betony,118.5234375,-261.3984375,177,Temperate Woodlands,LightGray,0.5
75592,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_04,113,259,1136125907,61,7,Betony,113.4765625,-259.9453125,13,Temperate Woodlands,LightGray,0.5
75766,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_05,110,261,1105426107,54,7,Betony,110.421875,-261.9453125,70,Temperate Woodlands,LightGray,0.5
75561,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_01,112,259,1124425988,44,88,Betony,112.34375,-259.3125,179,Temperate Woodlands,LightGray,0.5
75706,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_01,110,262,1105826242,58,42,Betony,110.453125,-262.671875,65,Temperate Woodlands,LightGray,0.5
75760,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_09,116,271,1166427112,64,12,Betony,116.5,-271.90625,19,Temperate Woodlands,LightGray,0.5
75755,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_04,129,261,129110261125,110,125,Betony,129.859375,-261.0234375,12,Temperate Woodlands,LightGray,0.5
75588,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_05,124,257,1245625735,56,35,Betony,124.4375,-257.7265625,140,Temperate Woodlands,LightGray,0.5
75582,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_08,117,263,1170526356,5,56,Betony,117.0390625,-263.5625,-16,Temperate Woodlands,LightGray,0.5
75696,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_02,128,260,1284226041,42,41,Betony,128.328125,-260.6796875,148,Temperate Woodlands,LightGray,0.5
75589,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_09,121,269,1217626961,76,61,Betony,121.59375,-269.5234375,-28,Temperate Woodlands,LightGray,0.5
75610,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_03,125,264,12511526488,115,88,Betony,125.8984375,-264.3125,-180,Temperate Woodlands,LightGray,0.5
75797,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_02,111,259,1117825959,78,59,Betony,111.609375,-259.5390625,39,Temperate Woodlands,LightGray,0.5
75611,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_04,128,255,1280925528,9,28,Betony,128.0703125,-255.78125,73,Temperate Woodlands,LightGray,0.5
75807,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_06,110,261,1102026191,20,91,Betony,110.15625,-261.2890625,158,Temperate Woodlands,LightGray,0.5
75764,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Large_01,123,256,1234925667,49,67,Betony,123.3828125,-256.4765625,-2,Temperate Woodlands,LightGray,0.5
75587,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_04,120,265,12011726516,117,16,Betony,120.9140625,-265.875,48,Temperate Woodlands,LightGray,0.5
75509,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Small_08,119,260,1199626062,96,62,Betony,119.75,-260.515625,88,Temperate Woodlands,LightGray,0.5
75533,Rocks,1,WOD_Rocks_Round_LightGray_Grass_Medium_09,113,259,11364259125,64,125,Betony,113.5,-259.0234375,-122,Temperate Woodlands,LightGray,0.5
