name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,region,gisX,gixY,rotYaxis,heightOffset
Rocks,1,WOD_Rocks_Medium_05,779,281,77911028124,110,24,Satakalaam,779.859375,-281.8125,-127,-14
Rocks,1,WOD_Rocks_Small_07,803,274,8032327405,23,5,Satakalaam,803.1796875,-274.9609375,50,0
Rocks,1,WOD_Rocks_Medium_04,829,261,8298326151,83,51,Satakalaam,829.6484375,-261.6015625,89,-30
Rocks,1,WOD_Rocks_Medium_12,853,281,8536228120,62,20,Satakalaam,853.484375,-281.84375,159,-21
Rocks,1,WOD_Rocks_Small_01,844,283,8444228352,42,52,Satakalaam,844.328125,-283.59375,171,0
Rocks,1,WOD_Rocks_Small_10,833,287,83310028751,100,51,Satakalaam,833.78125,-287.6015625,-34,0
Rocks,1,WOD_Rocks_Medium_04,850,282,85034282106,34,106,Satakalaam,850.265625,-282.171875,71,-18
Rocks,1,WOD_Rocks_Large_03,827,273,8277027340,70,40,Satakalaam,827.546875,-273.6875,-64,-1
Rocks,1,WOD_Rocks_Small_07,846,270,84621270108,21,108,Satakalaam,846.1640625,-270.15625,-157,0
Rocks,1,WOD_Rocks_Medium_02,846,283,84620283118,20,118,Satakalaam,846.15625,-283.078125,-46,-25
Rocks,1,WOD_Rocks_Medium_09,790,282,7908828247,88,47,Satakalaam,790.6875,-282.6328125,-20,-1
Rocks,1,WOD_Rocks_Large_03,847,277,84710327767,103,67,Satakalaam,847.8046875,-277.4765625,-77,-22
Rocks,1,WOD_Rocks_Medium_10,825,275,8258327510,83,10,Satakalaam,825.6484375,-275.921875,19,-20
Rocks,1,WOD_Rocks_Medium_09,840,277,84059277100,59,100,Satakalaam,840.4609375,-277.21875,-83,-7
Rocks,1,WOD_Rocks_Small_02,861,285,86110428572,104,72,Satakalaam,861.8125,-285.4375,-138,0
Rocks,1,WOD_Rocks_Small_09,779,281,7794828108,48,8,Satakalaam,779.375,-281.9375,89,0
Rocks,1,WOD_Rocks_Large_03,828,288,8285628861,56,61,Satakalaam,828.4375,-288.5234375,-59,-12
Rocks,1,WOD_Rocks_Small_06,842,292,8421429225,14,25,Satakalaam,842.109375,-292.8046875,90,0
Rocks,1,WOD_Rocks_Medium_07,830,262,830126262105,126,105,Satakalaam,830.984375,-262.1796875,72,-23
Rocks,1,WOD_Rocks_Small_03,863,284,86312628474,126,74,Satakalaam,863.984375,-284.421875,83,0
Rocks,1,WOD_Rocks_Medium_11,817,277,8174627797,46,97,Satakalaam,817.359375,-277.2421875,127,-23
Rocks,1,WOD_Rocks_Medium_08,838,276,83811627622,116,22,Satakalaam,838.90625,-276.828125,-131,-28
Rocks,1,WOD_Rocks_Small_03,837,284,83792284105,92,105,Satakalaam,837.71875,-284.1796875,-103,0
Rocks,1,WOD_Rocks_Small_04,800,274,80069274121,69,121,Satakalaam,800.5390625,-274.0546875,-100,0
Rocks,1,WOD_Rocks_Small_04,821,276,8214827620,48,20,Satakalaam,821.375,-276.84375,112,0
Rocks,1,WOD_Rocks_Small_10,862,280,8624428014,44,14,Satakalaam,862.34375,-280.890625,-178,0
Rocks,1,WOD_Rocks_Medium_06,848,281,8488928150,89,50,Satakalaam,848.6953125,-281.609375,85,-26
Rocks,1,WOD_Rocks_Medium_06,854,268,8549826814,98,14,Satakalaam,854.765625,-268.890625,133,-2
Rocks,1,WOD_Rocks_Medium_07,866,280,8669728037,97,37,Satakalaam,866.7578125,-280.7109375,-19,-12
Rocks,1,WOD_Rocks_Medium_08,776,284,77640284116,40,116,Satakalaam,776.3125,-284.09375,-115,-7
Rocks,1,WOD_Rocks_Small_03,315,211,3152321154,23,54,Shalgora,315.1796875,-211.578125,20,0
Rocks,1,WOD_Rocks_Large_06,336,202,33610820263,108,63,Shalgora,336.84375,-202.5078125,140,-21
Rocks,1,WOD_Rocks_Medium_05,335,203,3351320371,13,71,Shalgora,335.1015625,-203.4453125,107,-12
Rocks,1,WOD_Rocks_Small_05,309,213,3093321349,33,49,Shalgora,309.2578125,-213.6171875,54,0
Rocks,1,WOD_Rocks_Large_08,337,195,3370619577,6,77,Shalgora,337.046875,-195.3984375,36,-20
Rocks,1,WOD_Rocks_Medium_04,338,194,3381119416,11,16,Shalgora,338.0859375,-194.875,-107,-3
Rocks,1,WOD_Rocks_Medium_05,336,199,3369219996,92,96,Shalgora,336.71875,-199.25,-130,-10
Rocks,1,WOD_Rocks_Large_09,319,210,31907210102,7,102,Shalgora,319.0546875,-210.203125,-127,-12
Rocks,1,WOD_Rocks_Medium_12,336,198,3369519804,95,4,Shalgora,336.7421875,-198.96875,-56,-19
Rocks,1,WOD_Rocks_Large_05,323,206,3238620660,86,60,Shalgora,323.671875,-206.53125,-78,-26
Rocks,1,WOD_Rocks_Small_09,336,196,33649196111,49,111,Shalgora,336.3828125,-196.1328125,-78,0
Rocks,1,WOD_Rocks_Small_10,312,213,3129921344,99,44,Shalgora,312.7734375,-213.65625,-83,0
Rocks,1,WOD_Rocks_Medium_08,313,212,31317212115,17,115,Shalgora,313.1328125,-212.1015625,92,-14
Rocks,1,WOD_Rocks_Large_07,336,200,33621200105,21,105,Shalgora,336.1640625,-200.1796875,-120,-11
Rocks,1,WOD_Rocks_Small_04,323,206,32316206121,16,121,Shalgora,323.125,-206.0546875,89,0
Rocks,1,WOD_Rocks_Small_04,336,197,3363419757,34,57,Shalgora,336.265625,-197.5546875,-160,0
Rocks,1,WOD_Rocks_Medium_11,335,203,33585203102,85,102,Shalgora,335.6640625,-203.203125,-107,-15
Rocks,1,WOD_Rocks_Large_08,335,203,33510720374,107,74,Shalgora,335.8359375,-203.421875,95,-20
Rocks,1,WOD_Rocks_Large_08,318,210,31851210101,51,101,Shalgora,318.3984375,-210.2109375,77,-29
Rocks,1,WOD_Rocks_Medium_11,323,207,3238020792,80,92,Shalgora,323.625,-207.28125,-49,-28
Rocks,1,WOD_Rocks_Small_10,917,350,91710535050,105,50,Totambu,917.8203125,-350.609375,70,0
Rocks,1,WOD_Rocks_Large_09,873,381,8739738199,97,99,Totambu,873.7578125,-381.2265625,-124,-4
Rocks,1,WOD_Rocks_Medium_09,911,366,9116236674,62,74,Totambu,911.484375,-366.421875,-159,-14
Rocks,1,WOD_Rocks_Small_08,801,322,8018332240,83,40,Totambu,801.6484375,-322.6875,62,0
Rocks,1,WOD_Rocks_Small_01,879,380,8792538092,25,92,Totambu,879.1953125,-380.28125,-88,0
Rocks,1,WOD_Rocks_Large_01,885,378,88511337827,113,27,Totambu,885.8828125,-378.7890625,-180,-11
Rocks,1,WOD_Rocks_Large_05,885,379,88512437953,124,53,Totambu,885.96875,-379.5859375,-96,0
Rocks,1,WOD_Rocks_Large_04,801,322,80153322111,53,111,Totambu,801.4140625,-322.1328125,-79,-4
Rocks,1,WOD_Rocks_Small_06,891,378,8914037846,40,46,Totambu,891.3125,-378.640625,30,0
Rocks,1,WOD_Rocks_Medium_12,880,380,8808538046,85,46,Totambu,880.6640625,-380.640625,-28,-7
Rocks,1,WOD_Rocks_Small_08,882,379,8824237918,42,18,Totambu,882.328125,-379.859375,102,0
Rocks,1,WOD_Rocks_Medium_12,903,373,90311737380,117,80,Totambu,903.9140625,-373.375,-98,-3
Rocks,1,WOD_Rocks_Medium_04,903,373,9030537318,5,18,Totambu,903.0390625,-373.859375,-46,-10
Rocks,1,WOD_Rocks_Small_05,872,382,8721938252,19,52,Totambu,872.1484375,-382.59375,49,0
Rocks,1,WOD_Rocks_Medium_03,885,378,8856037829,60,29,Totambu,885.46875,-378.7734375,-59,-19
Rocks,1,WOD_Rocks_Medium_06,886,378,8866237805,62,5,Totambu,886.484375,-378.9609375,-87,-22
Rocks,1,WOD_Rocks_Medium_12,911,365,9116936584,69,84,Totambu,911.5390625,-365.34375,93,-23
Rocks,1,WOD_Rocks_Small_09,915,362,9150236285,2,85,Totambu,915.015625,-362.3359375,-54,0
Rocks,1,WOD_Rocks_Large_05,874,380,8744538021,45,21,Totambu,874.3515625,-380.8359375,-39,-23
Rocks,1,WOD_Rocks_Large_04,913,338,9139533877,95,77,Totambu,913.7421875,-338.3984375,-26,-7
Rocks,1,WOD_Rocks_Large_06,801,322,8018332277,83,77,Totambu,801.6484375,-322.3984375,172,-2
Rocks,1,WOD_Rocks_Small_03,916,356,9162335618,23,18,Totambu,916.1796875,-356.859375,51,0
Rocks,1,WOD_Rocks_Medium_04,874,381,87410738169,107,69,Totambu,874.8359375,-381.4609375,-31,-11
Rocks,1,WOD_Rocks_Large_05,915,360,9155836016,58,16,Totambu,915.453125,-360.875,44,-1
Rocks,1,WOD_Rocks_Small_07,919,349,91910834978,108,78,Totambu,919.84375,-349.390625,123,0
Rocks,1,WOD_Rocks_Small_08,873,382,8734438232,44,32,Totambu,873.34375,-382.75,-103,0
Rocks,1,WOD_Rocks_Small_06,879,381,87911438137,114,37,Totambu,879.890625,-381.7109375,-34,0
Rocks,1,WOD_Rocks_Medium_11,878,381,8784638189,46,89,Totambu,878.359375,-381.3046875,-148,-29
Rocks,1,WOD_Rocks_Medium_11,917,350,9179935029,99,29,Totambu,917.7734375,-350.7734375,136,-12
Rocks,1,WOD_Rocks_Large_09,891,377,89120377124,20,124,Totambu,891.15625,-377.03125,-130,-26
Rocks,1,WOD_Rocks_Medium_09,885,379,88512637968,126,68,Totambu,885.984375,-379.46875,64,-1
Rocks,1,WOD_Rocks_Large_07,915,360,9155836008,58,8,Totambu,915.453125,-360.9375,-29,-2
Rocks,1,WOD_Rocks_Small_05,907,371,90782371125,82,125,Totambu,907.640625,-371.0234375,14,0
Rocks,1,WOD_Rocks_Small_09,802,322,8028332267,83,67,Totambu,802.6484375,-322.4765625,-93,0
Rocks,1,WOD_Rocks_Medium_02,901,374,90111437481,114,81,Totambu,901.890625,-374.3671875,32,-25
Rocks,1,WOD_Rocks_Medium_01,879,380,87910238053,102,53,Totambu,879.796875,-380.5859375,-33,-21
Rocks,1,WOD_Rocks_Medium_04,902,374,9026637452,66,52,Totambu,902.515625,-374.59375,-34,-20
Rocks,1,WOD_Rocks_Large_09,866,337,8665233778,52,78,Totambu,866.40625,-337.390625,17,-21
Rocks,1,WOD_Rocks_Large_02,470,120,47012412059,124,59,Urvaius,470.96875,-120.5390625,-61,-1
Rocks,1,WOD_Rocks_Large_03,857,195,8571119588,11,88,Wayrest,857.0859375,-195.3125,135,-2
Rocks,1,WOD_Rocks_Small_03,847,246,8475324688,53,88,Wayrest,847.4140625,-246.3125,-122,0
Rocks,1,WOD_Rocks_Medium_03,978,272,9787927228,79,28,Wayrest,978.6171875,-272.78125,-84,-2
Rocks,1,WOD_Rocks_Medium_07,878,256,87851256111,51,111,Wayrest,878.3984375,-256.1328125,-133,-11
Rocks,1,WOD_Rocks_Small_07,872,251,87277251113,77,113,Wayrest,872.6015625,-251.1171875,76,0
Rocks,1,WOD_Rocks_Medium_07,839,247,8392424713,24,13,Wayrest,839.1875,-247.8984375,8,-19
Rocks,1,WOD_Rocks_Medium_07,890,258,8905125866,51,66,Wayrest,890.3984375,-258.484375,103,-18
Rocks,1,WOD_Rocks_Medium_02,853,236,8535523642,55,42,Wayrest,853.4296875,-236.671875,-94,-26
Rocks,1,WOD_Rocks_Medium_06,876,257,8768525764,85,64,Wayrest,876.6640625,-257.5,180,-7
Rocks,1,WOD_Rocks_Medium_08,843,227,8437522789,75,89,Wayrest,843.5859375,-227.3046875,-102,-8
Rocks,1,WOD_Rocks_Large_01,838,239,8383923959,39,59,Wayrest,838.3046875,-239.5390625,-107,-6
Rocks,1,WOD_Rocks_Small_09,861,250,8618325099,83,99,Wayrest,861.6484375,-250.2265625,-82,0
Rocks,1,WOD_Rocks_Medium_04,839,251,8393625156,36,56,Wayrest,839.28125,-251.5625,-73,-11
Rocks,1,WOD_Rocks_Medium_05,836,249,8367124970,71,70,Wayrest,836.5546875,-249.453125,-20,0
Rocks,1,WOD_Rocks_Medium_09,893,259,89392259108,92,108,Wayrest,893.71875,-259.15625,-155,-14
Rocks,1,WOD_Rocks_Small_04,867,250,8673225052,32,52,Wayrest,867.25,-250.59375,3,0
Rocks,1,WOD_Rocks_Medium_03,909,265,9090726575,7,75,Wayrest,909.0546875,-265.4140625,81,-8
Rocks,1,WOD_Rocks_Large_03,840,249,8408124985,81,85,Wayrest,840.6328125,-249.3359375,143,-24
Rocks,1,WOD_Rocks_Small_10,939,265,93912326577,123,77,Wayrest,939.9609375,-265.3984375,32,0
Rocks,1,WOD_Rocks_Large_04,845,241,84510424141,104,41,Wayrest,845.8125,-241.6796875,-46,-11
Rocks,1,WOD_Rocks_Medium_11,887,257,8879225797,92,97,Wayrest,887.71875,-257.2421875,-138,-1
Rocks,1,WOD_Rocks_Large_09,912,265,9125226557,52,57,Wayrest,912.40625,-265.5546875,127,-11
Rocks,1,WOD_Rocks_Small_06,860,247,8605424796,54,96,Wayrest,860.421875,-247.25,-114,0
Rocks,1,WOD_Rocks_Small_01,831,237,83112623787,126,87,Wayrest,831.984375,-237.3203125,136,0
Rocks,1,WOD_Rocks_Medium_10,845,240,84511224028,112,28,Wayrest,845.875,-240.78125,-125,-1
Rocks,1,WOD_Rocks_Small_01,858,196,85861196119,61,119,Wayrest,858.4765625,-196.0703125,32,0
Rocks,1,WOD_Rocks_Small_03,920,263,92019263110,19,110,Wayrest,920.1484375,-263.140625,-58,0
Rocks,1,WOD_Rocks_Small_04,981,272,981124272110,124,110,Wayrest,981.96875,-272.140625,61,0
Rocks,1,WOD_Rocks_Small_07,842,239,8420123927,1,27,Wayrest,842.0078125,-239.7890625,-23,0
Rocks,1,WOD_Rocks_Small_03,860,248,8608224864,82,64,Wayrest,860.640625,-248.5,50,0
Rocks,1,WOD_Rocks_Medium_11,880,256,88021256124,21,124,Wayrest,880.1640625,-256.03125,-98,-27
Rocks,1,WOD_Rocks_Medium_08,877,257,8777125799,71,99,Wayrest,877.5546875,-257.2265625,170,-6
Rocks,1,WOD_Rocks_Small_04,900,262,9001426229,14,29,Wayrest,900.109375,-262.7734375,-106,0
Rocks,1,WOD_Rocks_Small_03,855,241,8553724170,37,70,Wayrest,855.2890625,-241.453125,60,0
Rocks,1,WOD_Rocks_Medium_02,845,241,8452824179,28,79,Wayrest,845.21875,-241.3828125,-112,-15
Rocks,1,WOD_Rocks_Large_09,903,267,90341267117,41,117,Wayrest,903.3203125,-267.0859375,-158,-18
Rocks,1,WOD_Rocks_Large_08,841,239,84196239114,96,114,Wayrest,841.75,-239.109375,103,-15
Rocks,1,WOD_Rocks_Small_07,861,251,86110925145,109,45,Wayrest,861.8515625,-251.6484375,85,0
Rocks,1,WOD_Rocks_Large_07,836,237,8368823734,88,34,Wayrest,836.6875,-237.734375,-4,-15
Rocks,1,WOD_Rocks_Medium_12,926,262,92610826278,108,78,Wayrest,926.84375,-262.390625,-143,-20
Rocks,1,WOD_Rocks_Small_05,962,267,96211626767,116,67,Wayrest,962.90625,-267.4765625,62,0
Rocks,1,WOD_Rocks_Small_04,973,272,9738027239,80,39,Wayrest,973.625,-272.6953125,8,0
Rocks,1,WOD_Rocks_Small_08,935,264,9352126442,21,42,Wayrest,935.1640625,-264.671875,12,0
Rocks,1,WOD_Rocks_Medium_12,975,274,9758127445,81,45,Wayrest,975.6328125,-274.6484375,37,-3
Rocks,1,WOD_Rocks_Small_05,898,265,8986826529,68,29,Wayrest,898.53125,-265.7734375,-50,0
Rocks,1,WOD_Rocks_Small_10,829,226,8296722664,67,64,Wayrest,829.5234375,-226.5,62,0
Rocks,1,WOD_Rocks_Large_06,1000,21,1000032107,3,7,Wrothgarian Mountains,1000.023438,-21.9453125,87,0
Rocks,1,WOD_Rocks_Large_04,1000,3,1000040304,4,4,Wrothgarian Mountains,1000.03125,-3.96875,-15,-22
Rocks,1,WOD_Rocks_Large_08,918,82,918078247,7,47,Wrothgarian Mountains,918.0546875,-82.6328125,-53,-2
Rocks,1,WOD_Rocks_Small_04,1000,28,1000052833,5,33,Wrothgarian Mountains,1000.039063,-28.7421875,7,0
Rocks,1,WOD_Rocks_Medium_11,1000,203,100005203122,5,122,Wrothgarian Mountains,1000.039063,-203.046875,-74,-28
Rocks,1,WOD_Rocks_Large_04,1000,75,1000227582,22,82,Wrothgarian Mountains,1000.171875,-75.359375,-40,-8
Rocks,1,WOD_Rocks_Medium_08,1000,179,10002517907,25,7,Wrothgarian Mountains,1000.195313,-179.9453125,55,-23
Rocks,1,WOD_Rocks_Small_08,917,85,9171178583,117,83,Wrothgarian Mountains,917.9140625,-85.3515625,-60,0
Rocks,1,WOD_Rocks_Large_05,1000,199,10002219980,22,80,Wrothgarian Mountains,1000.171875,-199.375,-39,-29
Rocks,1,WOD_Rocks_Small_08,918,82,9183682124,36,124,Wrothgarian Mountains,918.28125,-82.03125,52,0
Rocks,1,WOD_Rocks_Medium_05,918,84,918798445,79,45,Wrothgarian Mountains,918.6171875,-84.6484375,-82,-19
Rocks,1,WOD_Rocks_Medium_07,1000,81,10000781117,7,117,Wrothgarian Mountains,1000.054688,-81.0859375,115,-15
Rocks,1,WOD_Rocks_Medium_11,918,83,918148397,14,97,Wrothgarian Mountains,918.109375,-83.2421875,-60,-26
Rocks,1,WOD_Rocks_Medium_10,1000,185,10000418511,4,11,Wrothgarian Mountains,1000.03125,-185.9140625,1,-23
Rocks,1,WOD_Rocks_Large_09,1000,83,10000783104,7,104,Wrothgarian Mountains,1000.054688,-83.1875,64,-15
Rocks,1,WOD_Rocks_Large_07,1000,125,100006125122,6,122,Wrothgarian Mountains,1000.046875,-125.046875,-144,-6
Rocks,1,WOD_Rocks_Medium_02,917,86,917498696,49,96,Wrothgarian Mountains,917.3828125,-86.25,-140,-7
Rocks,1,WOD_Rocks_Large_04,918,84,918698488,69,88,Wrothgarian Mountains,918.5390625,-84.3125,-145,0
Rocks,1,WOD_Rocks_Small_01,1000,72,1000107241,10,41,Wrothgarian Mountains,1000.078125,-72.6796875,111,0
Rocks,1,WOD_Rocks_Small_01,917,85,917388543,38,43,Wrothgarian Mountains,917.296875,-85.6640625,-160,0
Rocks,1,WOD_Rocks_Small_02,1000,152,10000415213,4,13,Wrothgarian Mountains,1000.03125,-152.8984375,167,0
Rocks,1,WOD_Rocks_Large_08,917,84,9171058428,105,28,Wrothgarian Mountains,917.8203125,-84.78125,-144,-27
Rocks,1,WOD_Rocks_Medium_05,917,83,9177883128,78,128,Wrothgarian Mountains,917.609375,-83,69,-4
Rocks,1,WOD_Rocks_Medium_08,918,82,9181168229,116,29,Wrothgarian Mountains,918.90625,-82.7734375,110,-20
Rocks,1,WOD_Rocks_Large_04,1000,44,1000154449,15,49,Wrothgarian Mountains,1000.117188,-44.6171875,44,-23
Rocks,1,WOD_Rocks_Medium_10,1000,23,1000232379,23,79,Wrothgarian Mountains,1000.179688,-23.3828125,-172,-1
Rocks,1,WOD_Rocks_Small_01,1000,94,1000099479,9,79,Wrothgarian Mountains,1000.070313,-94.3828125,-30,0
Rocks,1,WOD_Rocks_Medium_10,916,86,9161258675,125,75,Wrothgarian Mountains,916.9765625,-86.4140625,28,-20
Rocks,1,WOD_Rocks_Medium_03,919,82,919458284,45,84,Wrothgarian Mountains,919.3515625,-82.34375,-179,-6
Rocks,1,WOD_Rocks_Medium_08,1000,24,1000172468,17,68,Wrothgarian Mountains,1000.132813,-24.46875,-151,-15
Rocks,1,WOD_Rocks_Large_02,1000,102,10002310219,23,19,Wrothgarian Mountains,1000.179688,-102.8515625,-178,-4
Rocks,1,WOD_Rocks_Large_06,1000,164,10000216421,2,21,Wrothgarian Mountains,1000.015625,-164.8359375,-41,-11
Rocks,1,WOD_Rocks_Medium_10,1000,25,1000232598,23,98,Wrothgarian Mountains,1000.179688,-25.234375,-31,-8
Rocks,1,WOD_Rocks_Medium_09,1000,165,10001416526,14,26,Wrothgarian Mountains,1000.109375,-165.796875,180,-27
Rocks,1,WOD_Rocks_Medium_12,918,83,918738359,73,59,Wrothgarian Mountains,918.5703125,-83.5390625,3,-26
Rocks,1,WOD_Rocks_Large_01,1000,2,1000160287,16,87,Wrothgarian Mountains,1000.125,-2.3203125,-68,-7
Rocks,1,WOD_Rocks_Large_04,361,39,3619539100,95,100,Ykalon,361.7421875,-39.21875,164,-21
Rocks,1,WOD_Rocks_Small_01,246,192,24685192128,85,128,Daggerfall,246.6640625,-192,147,0
Rocks,1,WOD_Rocks_Medium_11,197,220,1971022066,10,66,Daggerfall,197.078125,-220.484375,128,-21
Rocks,1,WOD_Rocks_Large_01,266,213,2662321386,23,86,Daggerfall,266.1796875,-213.328125,18,-10
Rocks,1,WOD_Rocks_Large_08,305,214,3056021486,60,86,Daggerfall,305.46875,-214.328125,127,-17
Rocks,1,WOD_Rocks_Medium_09,160,220,16059220105,59,105,Daggerfall,160.4609375,-220.1796875,122,-10
Rocks,1,WOD_Rocks_Medium_07,153,216,15328216112,28,112,Daggerfall,153.21875,-216.125,-171,-26
Rocks,1,WOD_Rocks_Large_01,242,213,2425421377,54,77,Daggerfall,242.421875,-213.3984375,-177,-24
Rocks,1,WOD_Rocks_Small_08,304,214,304128214105,128,105,Daggerfall,305,-214.1796875,-164,0
Rocks,1,WOD_Rocks_Large_02,133,213,13374213111,74,111,Daggerfall,133.578125,-213.1328125,141,-20
Rocks,1,WOD_Rocks_Small_06,162,220,1626422054,64,54,Daggerfall,162.5,-220.578125,29,0
Rocks,1,WOD_Rocks_Medium_08,160,220,1606722048,67,48,Daggerfall,160.5234375,-220.625,6,-29
Rocks,1,WOD_Rocks_Small_01,246,214,2466521439,65,39,Daggerfall,246.5078125,-214.6953125,-92,0
Rocks,1,WOD_Rocks_Small_04,140,213,14076213106,76,106,Daggerfall,140.59375,-213.171875,107,0
Rocks,1,WOD_Rocks_Small_01,141,236,1410423629,4,29,Daggerfall,141.03125,-236.7734375,-145,0
Rocks,1,WOD_Rocks_Small_08,224,224,2243022414,30,14,Daggerfall,224.234375,-224.890625,157,0
Rocks,1,WOD_Rocks_Medium_04,171,212,1711621279,16,79,Daggerfall,171.125,-212.3828125,-166,0
Rocks,1,WOD_Rocks_Large_05,96,185,966418531,64,31,Daggerfall,96.5,-185.7578125,110,-5
Rocks,1,WOD_Rocks_Medium_09,244,193,24411419336,114,36,Daggerfall,244.890625,-193.71875,-138,-22
Rocks,1,WOD_Rocks_Small_04,89,163,894716359,47,59,Daggerfall,89.3671875,-163.5390625,98,0
Rocks,1,WOD_Rocks_Large_04,142,214,14259214102,59,102,Daggerfall,142.4609375,-214.203125,-28,-21
Rocks,1,WOD_Rocks_Medium_12,169,217,1692321781,23,81,Daggerfall,169.1796875,-217.3671875,-12,-2
Rocks,1,WOD_Rocks_Large_08,244,193,2442519338,25,38,Daggerfall,244.1953125,-193.703125,-79,-3
Rocks,1,WOD_Rocks_Medium_09,156,225,15611922556,119,56,Daggerfall,156.9296875,-225.5625,-113,-14
Rocks,1,WOD_Rocks_Small_06,148,216,1480921651,9,51,Daggerfall,148.0703125,-216.6015625,20,0
Rocks,1,WOD_Rocks_Small_07,171,215,1719421518,94,18,Daggerfall,171.734375,-215.859375,-123,0
Rocks,1,WOD_Rocks_Medium_07,111,200,1114520050,45,50,Daggerfall,111.3515625,-200.609375,-34,-20
Rocks,1,WOD_Rocks_Large_04,172,212,1723721270,37,70,Daggerfall,172.2890625,-212.453125,-64,-13
Rocks,1,WOD_Rocks_Medium_11,174,216,17429216125,29,125,Daggerfall,174.2265625,-216.0234375,19,-7
Rocks,1,WOD_Rocks_Small_06,199,219,19904219103,4,103,Daggerfall,199.03125,-219.1953125,31,0
Rocks,1,WOD_Rocks_Large_09,258,212,2584821275,48,75,Daggerfall,258.375,-212.4140625,-142,-8
Rocks,1,WOD_Rocks_Medium_04,161,228,16160228123,60,123,Daggerfall,161.46875,-228.0390625,21,-28
Rocks,1,WOD_Rocks_Medium_01,125,202,1254020270,40,70,Daggerfall,125.3125,-202.453125,112,-16
Rocks,1,WOD_Rocks_Large_01,171,226,17104226115,4,115,Daggerfall,171.03125,-226.1015625,-85,-10
Rocks,1,WOD_Rocks_Medium_05,167,217,1673421741,34,41,Daggerfall,167.265625,-217.6796875,24,-13
Rocks,1,WOD_Rocks_Medium_06,167,216,1672921618,29,18,Daggerfall,167.2265625,-216.859375,174,-30
Rocks,1,WOD_Rocks_Large_07,145,215,145117215117,117,117,Daggerfall,145.9140625,-215.0859375,130,-20
Rocks,1,WOD_Rocks_Medium_02,126,202,1269620254,96,54,Daggerfall,126.75,-202.578125,34,-18
Rocks,1,WOD_Rocks_Small_05,288,214,28828214113,28,113,Daggerfall,288.21875,-214.1171875,4,0
Rocks,1,WOD_Rocks_Small_09,144,240,1440724061,7,61,Daggerfall,144.0546875,-240.5234375,87,0
Rocks,1,WOD_Rocks_Small_08,176,213,17695213100,95,100,Daggerfall,176.7421875,-213.21875,-74,0
Rocks,1,WOD_Rocks_Medium_01,168,213,1686121358,61,58,Daggerfall,168.4765625,-213.546875,-157,-11
Rocks,1,WOD_Rocks_Medium_05,212,215,2125021537,50,37,Daggerfall,212.390625,-215.7109375,-126,-17
Rocks,1,WOD_Rocks_Small_09,141,214,14111214103,11,103,Daggerfall,141.0859375,-214.1953125,163,0
Rocks,1,WOD_Rocks_Medium_04,175,225,1757822578,78,78,Daggerfall,175.609375,-225.390625,91,-15
Rocks,1,WOD_Rocks_Small_08,207,222,2075122256,51,56,Daggerfall,207.3984375,-222.5625,71,0
Rocks,1,WOD_Rocks_Small_05,204,224,20440224116,40,116,Daggerfall,204.3125,-224.09375,33,0
Rocks,1,WOD_Rocks_Small_07,204,224,20465224124,65,124,Daggerfall,204.5078125,-224.03125,-166,0
Rocks,1,WOD_Rocks_Small_10,97,193,979219395,92,95,Daggerfall,97.71875,-193.2578125,156,0
Rocks,1,WOD_Rocks_Medium_03,192,225,19260225114,60,114,Daggerfall,192.46875,-225.109375,177,-18
Rocks,1,WOD_Rocks_Medium_06,201,216,2019421646,94,46,Daggerfall,201.734375,-216.640625,-166,-13
Rocks,1,WOD_Rocks_Large_01,285,216,2858521665,85,65,Daggerfall,285.6640625,-216.4921875,-12,-23
Rocks,1,WOD_Rocks_Large_02,195,224,19506224107,6,107,Daggerfall,195.046875,-224.1640625,73,-15
Rocks,1,WOD_Rocks_Large_09,258,211,2589021197,90,97,Daggerfall,258.703125,-211.2421875,94,-19
Rocks,1,WOD_Rocks_Large_05,276,213,27612221357,122,57,Daggerfall,276.953125,-213.5546875,56,-14
Rocks,1,WOD_Rocks_Small_09,166,214,1669721474,97,74,Daggerfall,166.7578125,-214.421875,-37,0
Rocks,1,WOD_Rocks_Medium_12,88,178,885017880,50,80,Daggerfall,88.390625,-178.375,-133,-4
Rocks,1,WOD_Rocks_Large_09,204,216,2049321688,93,88,Daggerfall,204.7265625,-216.3125,105,-4
Rocks,1,WOD_Rocks_Medium_03,96,189,962118901,21,1,Daggerfall,96.1640625,-189.9921875,-114,-29
Rocks,1,WOD_Rocks_Large_01,242,195,24211019555,110,55,Daggerfall,242.859375,-195.5703125,-1,-24
Rocks,1,WOD_Rocks_Small_07,145,240,1452824076,28,76,Daggerfall,145.21875,-240.40625,59,0
Rocks,1,WOD_Rocks_Small_03,195,224,1955322480,53,80,Daggerfall,195.4140625,-224.375,40,0
Rocks,1,WOD_Rocks_Medium_06,191,225,1910222591,2,91,Daggerfall,191.015625,-225.2890625,110,-12
Rocks,1,WOD_Rocks_Medium_08,165,217,1654221747,42,47,Daggerfall,165.328125,-217.6328125,90,-6
Rocks,1,WOD_Rocks_Small_08,291,214,2917121455,71,55,Daggerfall,291.5546875,-214.5703125,-178,0
Rocks,1,WOD_Rocks_Medium_05,201,216,2015221685,52,85,Daggerfall,201.40625,-216.3359375,139,-13
