name,type,prefab,worldX,worldY,locationID,terrainX,terrainY,rotYaxis,region
Rocks,2,WOD_Rocks_Large_05r1,890,212,89035212116,35,116,-14,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,942,222,9420422213,4,13,-41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,894,255,8947725581,77,81,-83,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,959,249,9592924993,29,93,-102,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,958,212,9581421284,14,84,164,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,952,231,95250231120,50,120,147,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,920,207,9208820723,88,23,-68,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,919,255,91912825590,128,90,-60,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,851,222,85110922244,109,44,-103,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,855,214,85512321496,123,96,-157,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,970,244,9705924445,59,45,71,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,856,213,8567221384,72,84,-47,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,839,240,8399324088,93,88,158,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,870,197,8704019714,40,14,-152,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,949,263,9496326361,63,61,-91,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,883,229,8838422987,84,87,152,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,912,206,9128720652,87,52,13,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,969,239,96981239110,81,110,41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,915,206,91501206108,1,108,-104,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,873,231,8737023100,70,0,-134,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,929,257,92911525763,115,63,17,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,909,193,90912519331,125,31,176,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,912,206,9122220656,22,56,40,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,892,252,89229252114,29,114,-20,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,870,236,8706823664,68,64,26,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,872,212,87210121258,101,58,34,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,944,250,9444425087,44,87,97,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,969,253,96961253105,61,105,-128,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,892,204,8920120456,1,56,-11,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,918,215,91836215104,36,104,-39,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,919,245,91910224597,102,97,139,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,891,229,8.91E+11,110,127,-11,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,885,221,8856322159,63,59,-41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,874,235,8745423536,54,36,120,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,885,213,8854921335,49,35,176,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,912,236,9128623661,86,61,-177,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,927,249,9279024908,90,8,166,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,953,218,9532421847,24,47,173,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,949,218,94914218123,14,123,-24,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,853,228,8534722842,47,42,-135,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,915,221,9151422186,14,86,132,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,186,8888418644,84,44,-10,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,885,224,88554224127,54,127,-70,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,959,223,95911922379,119,79,129,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,871,195,8717419578,74,78,-145,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,896,216,89688216108,88,108,9,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,896,210,8.96E+11,110,102,-119,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,863,206,8636320610,63,10,136,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,921,248,92111424808,114,8,28,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,864,250,86451250124,51,124,-13,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,971,254,97112025441,120,41,-70,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,878,209,8.78E+11,101,124,-26,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,882,238,8827023810,70,10,104,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,896,246,89688246114,88,114,65,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,921,236,9219523678,95,78,-58,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,889,250,88911325063,113,63,21,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,932,230,9322423076,24,76,-5,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,879,246,8791524681,15,81,-41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,901,214,9019921410,99,10,-87,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,880,245,8808324573,83,73,-146,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,863,246,8639924615,99,15,70,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,870,202,8707720293,77,93,154,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,863,227,8.63E+11,118,108,167,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,892,255,8928825587,88,87,46,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,909,235,9092423546,24,46,-89,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,833,216,83392216106,92,106,-128,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,882,209,88244209101,44,101,-157,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,964,256,9647725606,77,6,43,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,876,193,8768719317,87,17,-173,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,870,211,8702721167,27,67,-102,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,908,217,90811321764,113,64,-107,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,942,208,9429020805,90,5,-122,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,906,224,9066522406,65,6,-71,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,978,239,9787823986,78,86,-156,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,962,234,9626123473,61,73,27,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,249,8889024983,90,83,56,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,827,223,8276822335,68,35,42,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,866,187,8666718759,67,59,165,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,916,246,91610024620,100,20,75,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,920,261,9204426147,44,47,-9,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,937,265,93754265101,54,101,-7,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,890,230,89010823067,108,67,-12,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,969,237,9.69E+11,122,100,159,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,912,190,9125119095,51,95,-129,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,902,198,90210919855,109,55,-81,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,902,203,90210920301,109,1,130,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,887,183,8872818324,28,24,-20,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,915,243,9159524323,95,23,121,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,964,265,9642326540,23,40,-130,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,915,230,9157723079,77,79,98,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,970,251,97097251101,97,101,-45,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,964,265,96412826587,128,87,122,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,898,238,8987623851,76,51,-129,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,895,225,8950822505,8,5,-123,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,833,212,83312421279,124,79,146,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,976,246,97696246119,96,119,-57,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,975,239,9.75E+11,113,101,10,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,926,227,9261722705,17,5,127,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,943,232,9438323268,83,68,104,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,950,250,9507825052,78,52,85,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,924,224,9242922495,29,95,-14,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,880,188,8808418858,84,58,-64,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,920,254,9205825405,58,5,169,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,887,203,88782203122,82,122,14,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,891,189,89188189128,88,128,-164,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,847,246,8473124669,31,69,-71,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,941,213,94160213114,60,114,-41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,916,240,91697240124,97,124,-149,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,958,222,9580522272,5,72,-1,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,241,8575124177,51,77,178,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,884,227,88493227105,93,105,55,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,923,211,9236721135,67,35,153,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,850,213,85011021303,110,3,159,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,210,8885121044,51,44,152,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,943,262,94312426244,124,44,64,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,978,273,97846273123,46,123,-19,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,871,220,8719722067,97,67,120,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,844,242,8443224245,32,45,49,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,949,229,9493522956,35,56,152,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,931,208,93112820886,128,86,-30,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,852,198,8526819819,68,19,129,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,975,253,97556253120,56,120,33,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,959,242,9592824244,28,44,-66,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,963,237,9636823759,68,59,-80,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,938,218,9384721809,47,9,130,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,830,240,83095240108,95,108,-66,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,886,244,88626244125,26,125,-27,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,828,220,82811622003,116,3,99,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,870,194,87020194104,20,104,97,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,882,191,8821919118,19,18,63,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,953,224,95311822418,118,18,42,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,877,206,8770920649,9,49,41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,876,209,8769020968,90,68,15,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,928,249,92845249101,45,101,-106,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,891,213,8916821390,68,90,104,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,870,228,87012722856,127,56,58,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,879,244,8799024441,90,41,-82,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,924,246,92450246116,50,116,127,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,186,88872186127,72,127,-85,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,937,253,93782253114,82,114,-36,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,905,231,9056923151,69,51,-171,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,944,265,94458265101,58,101,-70,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,886,208,8864020855,40,55,-132,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,959,235,95988235116,88,116,-169,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,861,209,8614220961,42,61,-47,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,958,258,95883258116,83,116,-7,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,900,244,9.00E+11,111,111,-143,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,906,253,9061825351,18,51,61,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,949,263,94911126381,111,81,107,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,931,259,9316525913,65,13,-141,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,962,252,96210525250,105,50,154,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,923,252,92310825286,108,86,17,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,903,227,9033722742,37,42,-2,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,912,187,9125618764,56,64,-40,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,974,260,9747026015,70,15,39,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,945,218,9450821844,8,44,-47,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,227,8572822744,28,44,40,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,227,88810022754,100,54,-24,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,211,8883221199,32,99,9,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,886,191,8860419178,4,78,-167,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,902,249,9026124969,61,69,-24,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,910,245,9108824527,88,27,-96,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,250,88810225070,102,70,68,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,984,238,9842223882,22,82,46,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,947,266,94712726699,127,99,104,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,846,220,84665220104,65,104,-76,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,835,214,83512521424,125,24,105,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,920,256,9206525620,65,20,174,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,948,266,9483126647,31,47,-12,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,932,256,9.32E+11,114,100,64,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,913,197,91311819784,118,84,4,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,901,250,9019725024,97,24,39,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,905,221,9050522144,5,44,-23,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,926,209,9262220986,22,86,123,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,831,224,8312222491,22,91,-138,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,959,249,95950249106,50,106,-44,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,896,200,8967220013,72,13,-87,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,213,88812221349,122,49,6,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,887,202,88740202105,40,105,-111,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,848,222,8484422212,44,12,-49,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,908,197,9085519709,55,9,55,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,878,256,8781825678,18,78,13,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,929,203,9297620381,76,81,135,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,864,249,8.64E+11,101,100,-86,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,885,217,88510121701,101,1,59,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,945,229,9.45E+11,113,104,-128,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,947,254,9476525454,65,54,-140,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,956,245,9569524536,95,36,-71,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,885,214,8858421470,84,70,-75,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,860,190,8604019088,40,88,-115,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,933,248,93310924840,109,40,-111,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,884,227,8849322726,93,26,122,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,941,220,9419122049,91,49,-63,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,920,239,9207223977,72,77,-71,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,959,239,9598123901,81,1,-53,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,876,217,87687217114,87,114,-96,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,871,209,87128209124,28,124,-9,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,919,260,9196526029,65,29,-74,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,904,184,9044518492,45,92,-95,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,906,245,90611924514,119,14,42,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,893,227,8936822719,68,19,-16,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,872,244,87209244116,9,116,148,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,896,238,8967923854,79,54,165,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,916,214,9166921406,69,6,70,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,862,202,8627920274,79,74,-150,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,878,207,8785020720,50,20,162,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,913,223,91312222306,122,6,166,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,954,244,9541424450,14,50,-105,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,941,234,94112723470,127,70,-12,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,891,187,8911918772,19,72,117,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,953,254,9534525472,45,72,12,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,919,233,9194623303,46,3,84,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,879,204,8799320413,93,13,-138,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,920,207,92038207110,38,110,127,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,853,196,8532819683,28,83,-101,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,915,200,91511920047,119,47,-146,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,937,244,9378724477,87,77,33,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,913,262,91381262123,81,123,171,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,935,242,9353324276,33,76,164,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,976,270,97673270105,73,105,148,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,856,208,8568120846,81,46,48,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,905,229,90560229120,60,120,-127,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,849,223,8499522335,95,35,135,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,958,255,9588825561,88,61,78,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,925,207,92593207116,93,116,-177,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,898,242,89868242110,68,110,156,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,905,227,90552227101,52,101,84,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,923,199,9237219990,72,90,169,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,909,200,9092720081,27,81,104,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,985,249,9859324926,93,26,117,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,242,8.57E+11,124,122,36,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,940,212,9406021267,60,67,160,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,916,245,9165024570,50,70,-17,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,894,208,8942820842,28,42,17,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,931,228,9315522845,55,45,165,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,904,233,90411523341,115,41,-120,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,868,186,8685918647,59,47,-149,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,936,243,9366724356,67,56,-153,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,935,251,9.35E+11,114,111,41,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,873,205,87311320561,113,61,51,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,933,219,93346219123,46,123,101,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,984,240,9847024068,70,68,-54,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,869,197,86924197123,24,123,-65,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,856,215,8560421531,4,31,-57,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,951,226,9512222660,22,60,-133,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,838,244,83879244101,79,101,164,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,956,256,9566425608,64,8,-40,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,855,195,8559919528,99,28,6,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,937,245,9376024563,60,63,-90,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,929,205,9294920508,49,8,15,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,970,243,9702024378,20,78,-42,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,949,220,94956220114,56,114,92,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,878,182,87801182100,1,100,-4,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,891,187,8.91E+11,115,104,-73,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,877,223,8775022308,50,8,-133,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,884,198,88429198108,29,108,-22,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,985,242,9853124288,31,88,-21,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,910,198,9106319859,63,59,-134,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,878,196,87868196125,68,125,-138,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,849,231,8490323128,3,28,-31,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,871,189,87165189124,65,124,37,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,898,213,8989121392,91,92,23,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,921,245,92111024518,110,18,-179,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,947,246,94765246122,65,122,-58,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,872,251,8725025186,50,86,173,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,914,208,91412720832,127,32,151,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,945,242,94529242106,29,106,19,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,909,247,9092724792,27,92,-42,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,928,220,92836220105,36,105,-68,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,907,264,90768264119,68,119,34,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,975,242,9753324287,33,87,-112,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,906,223,90637223115,37,115,-128,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,933,242,93310524250,105,50,-21,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,901,207,9010520719,5,19,-92,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,838,248,8.38E+11,119,108,16,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,885,231,8859323106,93,6,58,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,849,222,8495022296,50,96,-162,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,969,264,96911126454,111,54,-21,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,924,216,9246521667,65,67,-129,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,896,241,89628241125,28,125,9,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,906,232,9064723210,47,10,-131,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,912,240,91211124093,111,93,25,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,208,8577720817,77,17,-159,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,832,214,8326721435,67,35,103,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,878,204,8789720431,97,31,-103,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,863,217,8632021774,20,74,-167,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,985,245,9858624514,86,14,-17,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,229,8577622995,76,95,46,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,928,210,9284021055,40,55,-175,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,225,8577422522,74,22,144,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,918,242,91886242104,86,104,114,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,933,257,9335025732,50,32,-16,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,895,256,8.95E+11,109,115,-72,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,973,238,9733623841,36,41,166,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,925,199,9255419958,54,58,4,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,910,188,9107218863,72,63,-139,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,945,235,94517235115,17,115,24,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,891,240,89190240113,90,113,-91,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,923,258,9230325861,3,61,-38,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,857,191,85712719137,127,37,-114,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,873,201,8733220182,32,82,-108,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,864,200,8645020060,50,60,65,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,923,252,9230625256,6,56,-121,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,872,195,8722919532,29,32,47,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,944,214,94410421464,104,64,-35,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,922,238,9223523865,35,65,97,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,887,224,8.87E+11,123,116,-44,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,930,261,93010026135,100,35,-164,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,904,254,9041325461,13,61,-53,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,888,228,88810022832,100,32,72,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,980,245,98011524547,115,47,-95,Wayrest
Rocks,2,WOD_Rocks_Large_05r1,942,265,94210126579,101,79,-151,Wayrest
