fid,name,type,prefab,worldX,worldY,terrainX,terrainY,locationID,region,gisX,gisY,climate
293,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_03,851,142,35,63,8511014263,Orsinium Area,851.078125,-142.5078125,4
384,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_03,881,142,90,56,88111914256,Orsinium Area,881.9296875,-142.5625,4
1507,Orc Camp,0,WOD_OrcCamp_Small_Mountains_02,874,143,78,76,8747814376,Orsinium Area,874.609375,-143.40625,4
1515,Orc Camp,0,WOD_OrcCamp_Small_Mountains_03,855,142,35,44,8553514244,Orsinium Area,855.2734375,-142.65625,4
1519,Orc Camp,0,WOD_OrcCamp_Large_Mountains_01,892,145,63,19,8926314513,Orsinium Area,892.4921875,-145.8984375,4
1531,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_02,887,143,52,122,88752143124,Orsinium Area,887.40625,-143.03125,4
1536,Orc Camp,0,WOD_OrcCamp_Small_Mountains_03,871,141,14,83,8711414183,Orsinium Area,871.109375,-141.3515625,4
1564,Orc Camp,0,WOD_OrcCamp_Small_Mountains_03,877,144,28,31,8772814431,Orsinium Area,877.21875,-144.7578125,4
1567,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_03,886,139,68,44,8866813913,Orsinium Area,886.53125,-139.8984375,4
1571,Orc Camp,0,WOD_OrcCamp_Small_Mountains_03,856,140,111,8,85611114008,Orsinium Area,856.8671875,-140.9375,4
1572,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_01,883,145,115,15,88311514515,Orsinium Area,883.8984375,-145.8828125,4
1577,Orc Camp,0,WOD_OrcCamp_Small_Mountains_02,875,141,45,24,8754514124,Orsinium Area,875.3515625,-141.8125,4
1583,Orc Camp,0,WOD_OrcCamp_Small_Mountains_01,880,138,22,64,8802213864,Orsinium Area,880.171875,-138.5,4
1586,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_01,873,137,115,83,87312713783,Orsinium Area,873.9921875,-137.3515625,4
1608,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_02,881,138,95,8,8819513804,Orsinium Area,881.7421875,-138.96875,4
1618,Orc Camp,0,WOD_OrcCamp_Small_Mountains_01,884,140,54,45,8845414045,Orsinium Area,884.421875,-140.6484375,4
1621,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_01,879,138,113,24,87911313824,Orsinium Area,879.8828125,-138.8125,4
1624,Orc Camp,0,WOD_OrcCamp_Large_Mountains_01,883,141,101,102,883101141102,Orsinium Area,883.7890625,-141.203125,4
1632,Orc Camp,0,WOD_OrcCamp_Small_Mountains_01,881,136,118,92,88111813692,Orsinium Area,881.921875,-136.28125,4
1644,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_03,861,137,81,59,8618113759,Orsinium Area,861.6328125,-137.5390625,4
1648,Orc Camp,0,WOD_OrcCamp_Small_Mountains_03,886,144,17,10,8861714410,Orsinium Area,886.1328125,-144.921875,4
1652,Orc Camp,0,WOD_OrcCamp_Large_Mountains_01,858,143,100,51,85810014351,Orsinium Area,858.78125,-143.6015625,4
1656,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_01,873,142,52,115,87352142125,Orsinium Area,873.40625,-142.0234375,4
1661,Orc Camp,0,WOD_OrcCamp_Small_Mountains_02,862,137,51,20,8625113720,Orsinium Area,862.3984375,-137.84375,4
1664,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_02,885,136,108,49,88510813649,Orsinium Area,885.84375,-136.6171875,4
1670,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_01,886,138,69,73,8866913873,Orsinium Area,886.5390625,-138.4296875,4
1674,Orc Camp,0,WOD_OrcCamp_Small_Mountains_01,872,142,38,118,87238142118,Orsinium Area,872.296875,-142.078125,4
1676,Orc Camp,0,WOD_OrcCamp_Small_Mountains_03,888,143,116,83,88811614383,Orsinium Area,888.90625,-143.3515625,4
1692,Orc Camp,0,WOD_OrcCamp_Medium_Mountains_02,888,144,113,119,888113144119,Orsinium Area,888.8828125,-144.0703125,4
